id,address_id,transaction_id,received,sent
121015347,50303368,26437632,0,1e+06
121015348,50303556,26437632,0,1e+06
121015349,50727409,26437632,0,1e+06
121015350,50672271,26437632,0,1e+06
121015351,50727409,26437632,0,1e+06
121015352,46529090,26437632,0,1e+06
121015353,52090595,26437632,0,1e+06
121015354,50672271,26437632,0,1e+06
121015355,50727409,26437632,0,1e+06
121015356,50989805,26437632,0,1e+06
121015357,52090595,26437632,0,1e+06
121015358,49604329,26437632,0,1e+06
121015359,49435649,26437632,0,1e+06
121015360,52090595,26437632,0,1e+06
121015361,50672271,26437632,0,1e+06
121015362,50727409,26437632,0,1e+06
121015363,50303368,26437632,0,1e+06
121015364,50989805,26437632,0,1e+06
121015365,49435192,26437632,0,1e+06
121015366,49435649,26437632,0,1e+06
121015367,50727409,26437632,0,1e+06
121015368,46529090,26437632,0,1e+06
121015369,49435649,26437632,0,1e+06
121015370,50303732,26437632,0,1e+06
121015371,50727409,26437632,0,1e+06
121015372,49710492,26437632,0,1e+06
121015373,52034728,26437632,0,1e+06
121015374,52034728,26437632,0,1e+06
121015375,50303730,26437632,0,1e+06
121015376,50303730,26437632,0,1e+06
121015377,46529090,26437632,0,1e+06
121015378,50672271,26437632,0,1e+06
121015379,49435647,26437632,0,1e+06
121015380,50303732,26437632,0,1e+06
121015381,49710492,26437632,0,1e+06
121015382,50989805,26437632,0,1e+06
121015383,52090595,26437632,0,1e+06
121015384,50989805,26437632,0,1e+06
121015385,46529090,26437632,0,1e+06
121015386,52090595,26437632,0,1e+06
121015387,50303732,26437632,0,1e+06
121015388,52031836,26437632,0,1e+06
121015389,49435649,26437632,0,1e+06
121015390,52031836,26437632,0,1e+06
121015391,50672214,26437632,0,1e+06
121015392,49435649,26437632,0,1e+06
121015393,58037788,26437632,0,1e+06
121015394,50303368,26437632,0,1e+06
121015395,49604329,26437632,0,1e+06
121015396,49435192,26437632,0,1e+06
121015397,50989805,26437632,0,1e+06
121015398,50727409,26437632,0,1e+06
121015399,50303732,26437632,0,1e+06
121015400,52034728,26437632,0,1e+06
121015401,46529090,26437632,0,1e+06
121015402,50303368,26437632,0,1e+06
121015403,50303732,26437632,0,1e+06
121015404,49604329,26437632,0,1e+06
121015405,57027592,26437632,0,1e+06
121015406,52034728,26437632,0,1e+06
121015407,50303732,26437632,0,1e+06
121015408,50303556,26437632,0,1e+06
121015409,50303732,26437632,0,1e+06
121015410,53166921,26437632,0,1e+06
121015411,49435647,26437632,0,1e+06
121015412,50303556,26437632,0,1e+06
121015413,49710492,26437632,0,1e+06
121015414,49435649,26437632,0,1e+06
121015415,52090595,26437632,0,1e+06
121015416,52090595,26437632,0,1e+06
121015417,49604329,26437632,0,1e+06
121015418,50303556,26437632,0,1e+06
121015419,49435192,26437632,0,1e+06
121015420,49435192,26437632,0,1e+06
121015421,50672271,26437632,0,1e+06
121015422,50727409,26437632,0,1e+06
121015423,50727409,26437632,0,1e+06
121015424,49604329,26437632,0,1e+06
121015425,52090595,26437632,0,1e+06
121015426,46529090,26437632,0,1e+06
121015427,52090595,26437632,0,1e+06
121015428,50303368,26437632,0,1e+06
121015429,49435192,26437632,0,1e+06
121015430,50989805,26437632,0,1e+06
121015431,50727409,26437632,0,1e+06
121015432,50672214,26437632,0,1e+06
121015433,50727409,26437632,0,1e+06
121015434,49435649,26437632,0,1e+06
121015435,50672214,26437632,0,1e+06
121015436,50727409,26437632,0,1e+06
121015437,49435647,26437632,0,1e+06
121015438,50672271,26437632,0,1e+06
121015439,50447463,26437632,0,1e+06
121015440,49435192,26437632,0,1e+06
121015441,49435649,26437632,0,1e+06
121015442,52090595,26437632,0,1e+06
121015443,49435647,26437632,0,1e+06
121015444,52034728,26437632,0,1e+06
121015445,63942447,26437632,1778893,0
121015446,50989805,26437632,342115674,0
121019846,63942444,26438504,0,1162000
121019847,63942007,26438504,5500,0
121019848,63944821,26438504,1146500,0
121020582,63942007,26438705,0,1003696
121020583,50303368,26438705,0,1e+06
121020584,49435647,26438705,0,7007
121020585,63945217,26438705,1000703,0
121020586,50989805,26438705,1e+06,0
121040402,63944821,26441879,0,1146500
121040403,63942042,26441879,5500,0
121040404,63956088,26441879,1131000,0
121040840,63942042,26442015,0,1289422
121040841,63942447,26442015,0,1778893
121040842,63956355,26442015,1058315,0
121040843,50727409,26442015,2e+06,0
121052971,63942042,26444330,0,5500
121052972,50727409,26444330,0,2e+06
121052973,63942007,26444330,0,5500
121052974,63962029,26444330,1001000,0
121052975,52090595,26444330,1e+06,0
121054644,63956355,26444688,0,1058315
121054645,63962769,26444688,1042815,0
121054646,63942042,26444688,5500,0
121057905,63964412,26445254,0,1e+06
121057906,63964111,26445254,0,1330000
121057907,63964414,26445254,280000,0
121057908,49604329,26445254,2e+06,0
121059520,56281179,26445576,0,3914000
121059521,63965233,26445576,1864000,0
121059522,49604329,26445576,2e+06,0
121060549,63964460,26445800,0,1027315
121060550,63965834,26445800,1011815,0
121060551,56281179,26445800,5500,0
121074852,63956088,26447963,0,1131000
121074853,63965834,26447963,5500,0
121074854,63971909,26447963,1115500,0
121077564,63965834,26448366,0,1011815
121077565,46529090,26448366,0,1e+06
121077566,63972849,26448366,1001815,0
121077567,50303556,26448366,1e+06,0
121080129,62514594,26448935,0,2003848
121080130,49435649,26448935,1e+05,0
121080131,63974168,26448935,1803848,0
121081615,63974168,26449278,0,1803848
121081616,49435648,26449278,1e+05,0
121081617,63974897,26449278,1693848,0
121083816,63974485,26449628,0,1100000
121083817,63976433,26449628,1084500,0
121083818,63974168,26449628,5500,0
121087284,49435649,26450399,0,1e+05
121087285,49604329,26450399,0,2e+06
121087286,49435648,26450399,0,1e+05
121087287,50303368,26450399,0,3401359
121087288,63942446,26450399,0,1588641
121087289,63965834,26450399,6170000,0
121087290,63978276,26450399,1e+06,0
121087332,63965834,26450409,0,5500
121087333,50989805,26450409,0,4e+06
121087334,49604329,26450409,0,2e+06
121087335,63942042,26450409,0,5500
121087336,50727409,26450409,5e+06,0
121087337,63978292,26450409,1001000,0
121091813,46529090,26451316,0,1700578
121091814,63980431,26451316,1685078,0
121091815,50989805,26451316,5500,0
121092660,50989805,26451525,0,1e+06
121092661,63976433,26451525,0,1084500
121092662,63941986,26451525,0,1982993
121092663,52034728,26451525,3e+06,0
121092664,63980836,26451525,1057493,0
121104754,63980431,26453667,0,1685078
121104755,49775523,26453667,5500,0
121104756,63987041,26453667,1669578,0
121104980,49775523,26453735,0,1e+06
121104981,63980836,26453735,0,1057493
121104982,50303556,26453735,1e+06,0
121104983,63987176,26453735,1047493,0
121117753,63864291,26456061,0,75260
121117754,63963423,26456061,0,4950000
121117755,63658685,26456061,0,125000
121117756,63993339,26456061,260,0
121117757,49710492,26456061,5100000,0
121121029,63987176,26456769,0,1047493
121121030,50672271,26456769,5500,0
121121031,63995056,26456769,1031993,0
121121154,52034728,26456807,0,3e+06
121121155,63995131,26456807,1928000,0
121121156,49710492,26456807,1062000,0
121121241,63965834,26456828,0,6170000
121121242,63987041,26456828,0,1669578
121121243,63995175,26456828,1010678,0
121121244,63864291,26456828,6818900,0
121121520,50672271,26456892,0,1e+06
121121521,50727409,26456892,0,1e+06
121121522,50989805,26456892,0,1e+06
121121523,52034728,26456892,1412018,0
121121524,63995303,26456892,1577982,0
121121698,49710492,26456915,0,1e+06
121121699,50303556,26456915,0,1e+06
121121700,50989805,26456915,0,5500
121121701,49775523,26456915,0,5500
121121702,63995384,26456915,1001000,0
121121703,50672271,26456915,1e+06,0
121129509,52034728,26458132,0,1412018
121129510,56329411,26458132,224325,0
121129511,63999877,26458132,1177693,0
121129551,56329411,26458142,0,129000
121129552,56329411,26458142,0,6099
121129553,56329411,26458142,0,50287
121129554,49710492,26458142,175000,0
121134563,63995175,26459074,0,1010678
121134564,50303732,26459074,0,1e+06
121134565,64002286,26459074,1000678,0
121134566,49710492,26459074,1e+06,0
121134586,63978292,26459080,0,1001000
121134587,63999877,26459080,0,1177693
121134588,49710492,26459080,0,175000
121134589,63995175,26459080,1329000,0
121134590,64002297,26459080,1014693,0
121140953,63555820,26460299,0,2349000
121140954,49604329,26460299,2e+06,0
121140955,63555820,26460299,339000,0
121141289,50672271,26460393,0,5500
121141290,64002297,26460393,0,1014693
121141291,63555820,26460393,5500,0
121141292,64005564,26460393,1004693,0
121144559,63995175,26461025,0,1329000
121144560,50727409,26461025,0,1e+06
121144561,64007128,26461025,1093000,0
121144562,63995056,26461025,1226000,0
121144563,63995056,26461026,0,1031993
121144564,50672214,26461026,0,1e+06
121144565,64007130,26461026,1021993,0
121144566,50727409,26461026,1e+06,0
121150709,50303556,26462171,0,1e+06
121150710,64007130,26462171,0,1021993
121150711,64010468,26462171,1011993,0
121150712,49710492,26462171,1e+06,0
121150713,63995303,26462172,0,1577982
121150714,50727409,26462172,0,1e+06
121150715,50303556,26462172,1329000,0
121150716,64010471,26462172,1238982,0
121151595,49710492,26462348,0,1062000
121151596,64010845,26462348,1046500,0
121151597,63995303,26462348,5500,0
121162237,64005564,26464684,0,1004693
121162238,63995303,26464684,0,5500
121162239,49604329,26464684,0,2e+06
121162240,64016724,26464684,1000193,0
121162241,46529090,26464684,2e+06,0
121162408,63972849,26464691,0,1001815
121162409,64007128,26464691,0,1093000
121162410,63995131,26464691,0,1928000
121162411,52090595,26464691,0,1e+06
121162412,64016737,26464691,1010815,0
121162413,64005564,26464691,4002000,0
121171595,64010845,26466321,0,1046500
121171596,64021043,26466321,1031000,0
121171597,46529090,26466321,5500,0
121171959,46529090,26466431,0,2e+06
121171960,64016737,26466431,0,1010815
121171961,49435647,26466431,2e+06,0
121171962,64021257,26466431,1000815,0
121188458,49435647,26469409,0,2e+06
121188459,50672214,26469409,0,1e+06
121188460,64010468,26469409,0,1011993
121188461,64029228,26469409,1001993,0
121188462,46529090,26469409,3e+06,0
121190671,64021043,26469794,0,1031000
121190672,49435647,26469794,5500,0
121190673,64030450,26469794,1015500,0
121198747,63945217,26471296,0,1000703
121198748,64005564,26471296,0,4002000
121198749,46529090,26471296,0,5500
121198750,64029228,26471296,0,1001993
121198751,64035208,26471296,1000196,0
121198752,50672214,26471296,5e+06,0
121198753,50303556,26471297,0,1329000
121198754,64010471,26471297,0,1238982
121198755,63995056,26471297,0,1226000
121198756,46529090,26471297,0,3e+06
121198757,64035210,26471297,1053982,0
121198758,63945217,26471297,5730000,0
121214577,64035210,26474149,0,1053982
121214578,64043937,26474149,1028982,0
121214579,64030450,26474149,15000,0
121214856,64030450,26474234,0,1015500
121214857,50672214,26474234,0,5e+06
121214858,64044104,26474234,1005500,0
121214859,50672214,26474234,5e+06,0
121229188,49435647,26477280,0,5500
121229189,64016724,26477280,0,1000193
121229190,64044104,26477280,0,1005500
121229191,64051777,26477280,1001193,0
121229192,49710492,26477280,1e+06,0
121229228,49775523,26477286,0,1e+06
121229229,50989805,26477286,0,1e+06
121229230,52090595,26477286,0,1e+06
121229231,49435647,26477286,1329000,0
121229232,64051790,26477286,1661000,0
121231193,64043937,26477650,0,1028982
121231194,64052657,26477650,1002455,0
121231195,50727409,26477650,16527,0
121231524,50727409,26477742,0,5e+06
121231525,64051790,26477742,0,1661000
121231526,64052847,26477742,1345697,0
121231527,49435647,26477742,5305303,0
121231556,49435647,26477750,0,1329000
121231557,50672214,26477750,0,5e+06
121231558,49775523,26477750,5315303,0
121231559,64052864,26477750,1003697,0
121246438,64052847,26480527,0,1345697
121246439,50672271,26480527,0,1e+06
121246440,64059844,26480527,1197697,0
121246441,64030450,26480527,1138000,0
121246552,64030450,26480550,0,15000
121246553,63923592,26480550,0,1000100
121246554,64035208,26480550,0,1000196
121246555,64059888,26480550,1005296,0
121246556,50672214,26480550,1e+06,0
121265799,64030450,26484060,0,1138000
121265800,64069557,26484060,1118000,0
121265801,52090595,26484060,10000,0
121266043,52090595,26484115,0,1e+06
121266044,52090595,26484115,0,1e+06
121266045,64052864,26484115,0,1003697
121266046,64051777,26484115,0,1001193
121266047,64059888,26484115,0,1005296
121266048,50989805,26484115,4e+06,0
121266049,64069666,26484115,1000186,0
121277521,63555820,26486566,0,1326500
121277522,49435647,26486566,6e+05,0
121277523,63555820,26486566,716500,0
121277588,64069557,26486589,0,1118000
121277589,50303556,26486589,20040,0
121277590,64075474,26486589,1087960,0
121277977,50303556,26486715,0,1e+06
121277978,49710492,26486715,0,5100000
121277979,64069666,26486715,0,1000186
121277980,64075726,26486715,1072186,0
121277981,52090595,26486715,6008000,0
121278250,52090595,26486780,0,10000
121278251,50989805,26486780,0,4e+06
121278252,64075867,26486780,1e+06,0
121278253,46529090,26486780,3e+06,0
121283122,52034728,26487877,0,1e+06
121283123,50672271,26487877,0,1e+06
121283124,50672214,26487877,0,1e+06
121283125,50989805,26487877,0,1e+06
121283126,63555820,26487877,2394200,0
121283127,64078148,26487877,1595800,0
121301529,46529090,26491082,0,3e+06
121301530,50727409,26491082,0,16527
121301531,64087174,26491082,1006527,0
121301532,50303732,26491082,2e+06,0
121302118,50303556,26491137,0,20040
121302119,50303556,26491137,0,1e+06
121302120,64087446,26491137,1004540,0
121302121,46529090,26491137,5500,0
121314498,64075726,26493869,0,1072186
121314499,64094080,26493869,1056686,0
121314500,64087446,26493869,5500,0
121316476,64087446,26494422,0,1004540
121316477,46529090,26494422,0,5500
121316478,64002286,26494422,0,1000678
121316479,50303556,26494422,1e+06,0
121316480,64095255,26494422,1000718,0
121326786,63945217,26496174,0,5730000
121326787,50303732,26496174,0,2e+06
121326788,64021257,26496174,6685000,0
121326789,64100119,26496174,1025000,0
121332355,64021257,26497681,0,1000815
121332356,49435647,26497681,0,1e+06
121332357,52034728,26497681,0,1e+06
121332358,49435649,26497681,0,1e+06
121332359,50447463,26497681,0,1e+06
121332360,64094080,26497681,0,1056686
121332361,64103179,26497681,1037501,0
121332362,49710492,26497681,5e+06,0
121343328,64087174,26499831,0,1006527
121343329,49710492,26499831,0,5e+06
121343330,64087446,26499831,0,5500
121343331,64108825,26499831,1002027,0
121343332,50727409,26499831,5e+06,0
121343488,49435647,26499860,0,6e+05
121343489,63995384,26499860,0,1001000
121343490,52034728,26499860,0,1e+06
121343491,53393222,26499860,0,1e+06
121343492,50303556,26499860,0,1e+06
121343493,64078148,26499860,0,1595800
121343494,50447463,26499860,0,1e+06
121343495,64087174,26499860,6170000,0
121343496,64108889,26499860,1006800,0
121350668,63962029,26501158,0,1001000
121350669,64108889,26501158,0,1006800
121350670,49435192,26501158,0,1e+06
121350671,64095255,26501158,0,1000718
121350672,64052657,26501158,0,1002455
121350673,50672271,26501158,4e+06,0
121350674,64112286,26501158,1000973,0
121351558,64059844,26501333,0,1197697
121351559,50672271,26501333,0,1e+06
121351560,64075474,26501333,0,1087960
121351561,64108825,26501333,0,1002027
121351562,64112286,26501333,0,1000973
121351563,63962029,26501333,4278000,0
121351564,64112686,26501333,1000657,0
121361539,64100119,26503360,0,1025000
121361540,52090595,26503360,0,1e+06
121361541,50303556,26503360,0,1e+06
121361542,50989805,26503360,2e+06,0
121361543,64117785,26503360,1015000,0
121362730,64103179,26503578,0,1037501
121362731,64118319,26503578,1022001,0
121362732,64100119,26503578,5500,0
121372661,49435647,26505516,0,5305303
121372662,64118319,26505516,4288720,0
121372663,64123940,26505516,1006583,0
121376266,50672271,26506064,0,4e+06
121376267,64117785,26506064,0,1015000
121376268,64126183,26506064,1005000,0
121376269,49435192,26506064,4e+06,0
121376320,64118319,26506071,0,1022001
121376321,49435649,26506071,0,1e+06
121376322,50727409,26506071,0,1e+06
121376323,50303732,26506071,0,1e+06
121376324,49435192,26506071,0,1e+06
121376325,50672271,26506071,4010000,0
121376326,64126197,26506071,1002001,0
121387305,46529090,26508385,0,1e+06
121387306,50727409,26508385,0,1e+06
121387307,64132010,26508385,1984500,0
121387308,64100119,26508385,5500,0
121387381,64100119,26508402,0,5500
121387382,64126183,26508402,0,1005000
121387383,50989805,26508402,0,2e+06
121387384,64132044,26508402,1000500,0
121387385,50989805,26508402,2e+06,0
121400395,64132010,26510842,0,1984500
121400396,50672271,26510842,5500,0
121400397,64138703,26510842,1969000,0
121400677,50672271,26510933,0,4010000
121400678,64138873,26510933,1e+06,0
121400679,50303368,26510933,3e+06,0
121411947,64138703,26513482,0,1969000
121411948,64087174,26513482,0,6170000
121411949,50303368,26513482,0,3e+06
121411950,64144946,26513482,1109000,0
121411951,50672271,26513482,10020000,0
121412065,50672271,26513495,0,5500
121412066,64100119,26513495,0,5500
121412067,49435192,26513495,0,4e+06
121412068,50989805,26513495,0,2e+06
121412069,46529090,26513495,5e+06,0
121412070,64144970,26513495,1001000,0
121413576,64021257,26513703,0,6685000
121413577,63962029,26513703,0,4278000
121413578,49435649,26513703,0,1e+06
121413579,64138703,26513703,10731440,0
121413580,64145508,26513703,1221560,0
121417863,50727409,26514424,0,5e+06
121417864,64147430,26514424,1556000,0
121417865,64123940,26514424,3434000,0
121418047,64123940,26514463,0,1006583
121418048,64126197,26514463,0,1002001
121418049,64144970,26514463,0,1001000
121418050,64132044,26514463,0,1000500
121418051,64147512,26514463,1000084,0
121418052,50672214,26514463,3e+06,0
121434659,64144946,26517959,0,1109000
121434660,49435647,26517959,0,1e+06
121434661,50672271,26517959,1e+06,0
121434662,64156067,26517959,1099000,0
121434663,64145508,26517960,0,1221560
121434664,50989805,26517960,0,1e+06
121434665,64144946,26517960,1062000,0
121434666,64156069,26517960,1149560,0
121442407,64147430,26519229,0,1556000
121442408,64123940,26519229,0,3434000
121442409,64144946,26519229,0,1062000
121442410,52034728,26519229,5e+06,0
121442411,64159718,26519229,1042000,0
121443258,64156067,26519385,0,1099000
121443259,64160097,26519385,1074000,0
121443260,64147430,26519385,15000,0
121456818,64147430,26521425,0,15000
121456819,52090595,26521425,0,1e+06
121456820,46529090,26521425,0,5e+06
121456821,64168701,26521425,1005000,0
121456822,49604329,26521425,5e+06,0
121458010,64159718,26521651,0,1042000
121458011,64169286,26521651,1017000,0
121458012,64147430,26521651,15000,0
121463969,64160097,26522958,0,1074000
121463970,64118319,26522958,0,4288720
121463971,50447463,26522958,0,1e+06
121463972,64147430,26522958,5350000,0
121463973,64172439,26522958,1002720,0
121463992,64147430,26522961,0,15000
121463993,49710492,26522961,0,1e+06
121463994,52034728,26522961,0,5e+06
121463995,50672271,26522961,5e+06,0
121463996,64172445,26522961,1005000,0
121480919,64156069,26526201,0,1149560
121480920,64181012,26526201,1124560,0
121480921,64172445,26526201,15000,0
121482680,64172445,26526568,0,1005000
121482681,64168701,26526568,0,1005000
121482682,50672214,26526568,0,3e+06
121482683,52090595,26526568,5e+06,0
121486685,64169286,26527156,0,1017000
121486686,64172445,26527156,5500,0
121486687,64184011,26527156,1001500,0
121486957,64172445,26527230,0,15000
121486958,64138873,26527230,0,1e+06
121486959,50303368,26527230,0,1e+06
121486960,64184162,26527230,1005000,0
121486961,50303556,26527230,1e+06,0
121510178,64172439,26531830,0,1002720
121510179,64172445,26531830,0,5500
121510180,64184011,26531830,0,1001500
121510181,64112686,26531830,0,1000657
121510182,64195472,26531830,1000377,0
121510183,50672271,26531830,2e+06,0
121510216,52090595,26531835,0,1e+06
121510217,46529090,26531835,0,1e+06
121510218,50303732,26531835,0,1e+06
121510219,49435647,26531835,0,1e+06
121510220,64195480,26531835,1856000,0
121510221,64172439,26531835,2134000,0
121532613,49775523,26535911,0,5315303
121532614,64204979,26535911,1027303,0
121532615,64181012,26535911,4278000,0
121533025,64181012,26536016,0,1124560
121533026,64195480,26536016,0,1856000
121533027,64172439,26536016,0,2134000
121533028,50672271,26536016,4e+06,0
121533029,64205207,26536016,1104560,0
121537682,63555820,26536917,0,2394200
121537683,50303732,26536917,4e+05,0
121537684,63555820,26536917,1984200,0
121539385,64204979,26537308,0,1027303
121539386,64208145,26537308,1011803,0
121539387,63555820,26537308,5500,0
121550131,63555820,26539555,0,716500
121550132,49435647,26539555,3e+05,0
121550133,63555820,26539555,406500,0
121554278,64213487,26540441,0,1089060
121554279,64215698,26540441,1064060,0
121554280,64208145,26540441,15000,0
121557772,64208145,26541348,0,1011803
121557773,52090595,26541348,0,5e+06
121557774,64217740,26541348,1001803,0
121557775,49435647,26541348,5e+06,0
121582113,64208145,26545690,0,15000
121582114,50672271,26545690,0,4e+06
121582115,64229174,26545690,1005000,0
121582116,50672214,26545690,3e+06,0
121586934,49435649,26546340,0,1e+06
121586935,50303732,26546340,0,4e+05
121586936,49710492,26546340,0,1e+06
121586937,64215698,26546340,0,1064060
121586938,49435647,26546340,0,1e+06
121586939,64208145,26546340,3434000,0
121586940,64231231,26546340,1020060,0
121603009,64231231,26549312,0,1020060
121603010,49435647,26549312,0,5e+06
121603011,64239752,26549312,1005060,0
121603012,64181012,26549312,5005000,0
121603208,64181012,26549355,0,4278000
121603209,49435192,26549355,0,1e+06
121603210,49435192,26549355,0,1e+06
121603211,49775523,26549355,5015000,0
121603212,64239845,26549355,1253000,0
121603334,49775523,26549385,0,1e+06
121603335,64184162,26549385,0,1005000
121603336,50672271,26549385,0,2e+06
121603337,64229174,26549385,0,1005000
121603338,49435192,26549385,5e+06,0
121621262,49435647,26552654,0,3e+05
121621263,49435192,26552654,0,1e+06
121621264,50672214,26552654,0,3e+06
121621265,64249011,26552654,1285000,0
121621266,64239845,26552654,3005000,0
121621376,64239845,26552670,0,1253000
121621377,51022974,26552670,0,1e+06
121621378,52034728,26552670,0,1e+06
121621379,49710492,26552670,0,1e+06
121621380,64249042,26552670,1243000,0
121621381,49435192,26552670,3e+06,0
121634955,64249042,26555763,0,1243000
121634956,49604329,26555763,0,1e+06
121634957,50303368,26555763,1e+06,0
121634958,64255846,26555763,1233000,0
121638034,64249011,26556264,0,1285000
121638035,64249042,26556264,5500,0
121638036,64257805,26556264,1269500,0
121639219,64239752,26556559,0,1005060
121639220,64239845,26556559,0,3005000
121639221,64258464,26556559,1000060,0
121639222,50672271,26556559,3e+06,0
121641827,64255846,26556991,0,1233000
121641828,49435192,26556991,0,3e+06
121641829,64239752,26556991,3206000,0
121641830,64259517,26556991,1017000,0
121661973,64257805,26560757,0,1269500
121661974,64181012,26560757,10000,0
121661975,64269756,26560757,1249500,0
121662426,64181012,26560891,0,5005000
121662427,64249042,26560891,0,5500
121662428,49435649,26560891,4e+06,0
121662429,64270035,26560891,1000500,0
121667117,64269756,26561871,0,1249500
121667118,64181012,26561871,15000,0
121667119,64272461,26561871,1224500,0
121667367,64181012,26561955,0,10000
121667368,50672271,26561955,0,5e+06
121667369,49710492,26561955,5e+06,0
121674955,63555820,26563267,0,1984200
121674956,49435647,26563267,5e+05,0
121674957,63555820,26563267,1474200,0
121675752,64181012,26563524,0,15000
121675753,64270035,26563524,0,1000500
121675754,63555820,26563524,5500,0
121675755,64277613,26563524,1e+06,0
121680482,64272461,26564534,0,1224500
121680483,49775523,26564534,10000,0
121680484,64279946,26564534,1204500,0
121680554,49775523,26564552,0,5015000
121680555,50989805,26564552,4e+06,0
121680556,64279982,26564552,1005000,0
121701232,49775523,26568392,0,10000
121701233,49435649,26568392,0,4e+06
121701234,49435649,26568392,4e+06,0
121704542,64279946,26568854,0,1204500
121704543,64291415,26568854,1184500,0
121704544,49775523,26568854,10000,0
121710627,50672271,26570099,0,10020000
121710628,52090595,26570099,0,6008000
121710629,64279982,26570099,0,1005000
121710630,64294578,26570099,1e+06,0
121710631,50672271,26570099,16013000,0
121710712,50672271,26570120,0,3e+06
121710713,49775523,26570120,0,10000
121710714,50303556,26570120,3e+06,0
121716309,49710492,26571246,0,1e+06
121716310,50989805,26571246,0,4e+06
121716311,49435192,26571246,0,5e+06
121716312,49435647,26571246,0,5e+05
121716313,49435647,26571246,0,1e+06
121716314,50672214,26571246,0,1e+06
121716315,49435192,26571246,0,1e+06
121716316,49435649,26571246,0,1e+06
121716317,49604329,26571246,0,5e+06
121716318,64297416,26571246,1088837,0
121716319,64147430,26571246,18381163,0
121716535,64147430,26571271,0,5350000
121716536,64208145,26571271,0,3434000
121716537,49710492,26571271,0,5e+06
121716538,64239752,26571271,0,3206000
121716539,64291415,26571271,0,1184500
121716540,64297524,26571271,1008564,0
121716541,50672271,26571271,17155936,0
121719599,64297416,26571837,0,1088837
121719600,64298886,26571837,1068837,0
121719601,50303556,26571837,10000,0
121720659,50303556,26572152,0,3e+06
121720660,64217740,26572152,0,1001803
121720661,64297524,26572152,0,1008564
121720662,50303368,26572152,4e+06,0
121720663,64299514,26572152,1000367,0
121728410,64259517,26573523,0,1017000
121728411,64303075,26573523,1001500,0
121728412,50303556,26573523,5500,0
121729540,50303556,26573865,0,10000
121729541,50303368,26573865,0,1e+06
121729542,52090595,26573865,1e+06,0
121740640,52034728,26575537,0,1e+06
121740641,52034728,26575537,0,1e+06
121740642,64310700,26575537,1984500,0
121740643,64298886,26575537,5500,0
121740973,64298886,26575587,0,1068837
121740974,46529090,26575587,0,1e+06
121740975,50989805,26575587,0,1e+06
121740976,49435649,26575587,0,1e+06
121740977,50303556,26575587,3e+06,0
121740978,64310808,26575587,1058837,0
121756091,64310808,26578624,0,1058837
121756092,64317645,26578624,1043337,0
121756093,64298886,26578624,5500,0
121756523,64298886,26578752,0,5500
121756524,49435649,26578752,0,4e+06
121756525,50303556,26578752,0,5500
121756526,50989805,26578752,3e+06,0
121756527,64317906,26578752,1001000,0
121762516,64310700,26579953,0,1984500
121762517,50989805,26579953,0,3e+06
121762518,64317645,26579953,0,1043337
121762519,49604329,26579953,5e+06,0
121762520,64321104,26579953,1017837,0
121765149,64138703,26580484,0,10731440
121765150,50303368,26580484,0,4e+06
121765151,64310700,26580484,13355000,0
121765152,64322404,26580484,1366440,0
121771020,64322404,26581301,0,1366440
121771021,64321104,26581301,5500,0
121771022,64325344,26581301,1350940,0
121771872,64321104,26581544,0,1017837
121771873,50303556,26581544,0,1e+06
121771874,64325830,26581544,1007837,0
121771875,50303556,26581544,1e+06,0
121791475,64325344,26585715,0,1350940
121791476,64335913,26585715,1325940,0
121791477,64317906,26585715,15000,0
121811801,64335913,26587608,0,1325940
121811802,64340582,26587608,1310440,0
121811803,50303556,26587608,5500,0
121824927,64340582,26589519,0,1310440
121824928,50672214,26589519,0,1e+06
121824929,64344789,26589519,1300440,0
121824930,46529090,26589519,1e+06,0
121824943,50303556,26589524,0,3e+06
121824944,64317906,26589524,0,15000
121824945,49435647,26589524,2e+06,0
121824946,64344796,26589524,1005000,0
121830401,64317906,26590780,0,1001000
121830402,64325830,26590780,0,1007837
121830403,50303556,26590780,0,1e+06
121830404,64299514,26590780,0,1000367
121830405,64298886,26590780,0,5500
121830406,64321104,26590780,0,5500
121830407,49435647,26590780,0,1e+06
121830408,50672271,26590780,0,1e+06
121830409,64347344,26590780,1000204,0
121830410,50303368,26590780,5e+06,0
121830430,64258464,26590783,0,1000060
121830431,64195472,26590783,0,1000377
121830432,50303556,26590783,0,5500
121830433,64147512,26590783,0,1000084
121830434,64347349,26590783,1000021,0
121830435,64340582,26590783,1996000,0
121838863,64340582,26591946,0,1996000
121838864,64344789,26591946,5500,0
121838865,64351947,26591946,1980500,0
121839359,64344789,26592090,0,1300440
121839360,50672271,26592090,0,1e+06
121839361,64352232,26592090,1290440,0
121839362,52034728,26592090,1e+06,0
121855213,64352232,26595165,0,1290440
121855214,63555820,26595165,5500,0
121855215,64359860,26595165,1274940,0
121857916,63555820,26595730,0,339000
121857917,63555820,26595730,0,1474200
121857918,49435647,26595730,5e+05,0
121857919,63555820,26595730,1303200,0
121863862,64344796,26597155,0,1005000
121863863,49604329,26597155,0,5e+06
121863864,64344789,26597155,0,5500
121863865,64364103,26597155,1000500,0
121863866,49710492,26597155,5e+06,0
121868638,50303368,26598122,0,5e+06
121868639,52090595,26598122,0,1e+06
121868640,64351947,26598122,0,1980500
121868641,64366428,26598122,1285500,0
